,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
2115,Gujarat,2021,2,396191,906437,1642806529,TOTAL
2116,Gujarat,2021,2,382350,873810,1967989705,TOTAL
2117,Gujarat,2021,2,395010,863020,2239159843,TOTAL
2118,Gujarat,2021,2,382481,820491,1464989668,TOTAL
2119,Gujarat,2021,2,382415,766476,1605513890,TOTAL
2120,Gujarat,2021,3,380001,31818742,53859258361,TOTAL
2121,Gujarat,2021,3,395003,6110686,11411418002,TOTAL
2122,Gujarat,2021,3,390001,2114178,3543368722,TOTAL
2123,Gujarat,2021,3,394210,1473699,2595023023,TOTAL
2124,Gujarat,2021,3,395006,1425854,3478372397,TOTAL
2125,Gujarat,2021,3,395010,1328803,3408425379,TOTAL
2126,Gujarat,2021,3,396191,1293900,2251720652,TOTAL
2127,Gujarat,2021,3,382350,1186041,2576358355,TOTAL
2128,Gujarat,2021,3,382481,1110949,1908418888,TOTAL
2129,Gujarat,2021,3,380058,1088931,1661421898,TOTAL
2130,Gujarat,2021,4,380001,37718845,64984430217,TOTAL
2131,Gujarat,2021,4,395003,7475140,14043446799,TOTAL
2132,Gujarat,2021,4,390001,2507434,4187997719,TOTAL
2133,Gujarat,2021,4,394210,1954597,3498917761,TOTAL
2134,Gujarat,2021,4,396191,1679940,2963843659,TOTAL
2135,Gujarat,2021,4,395006,1621078,4073017935,TOTAL
2136,Gujarat,2021,4,395010,1581216,4182383438,TOTAL
2137,Gujarat,2021,4,382350,1381825,3165595987,TOTAL
2138,Gujarat,2021,4,380058,1315637,2022465114,TOTAL
2139,Gujarat,2021,4,382481,1302331,2292362154,TOTAL
2140,Gujarat,2022,1,380001,43066167,73237978832,TOTAL
2141,Gujarat,2022,1,395003,8742989,16336269012,TOTAL
2142,Gujarat,2022,1,390001,2853620,4715530990,TOTAL
2143,Gujarat,2022,1,394210,2346308,4212046726,TOTAL
2144,Gujarat,2022,1,395006,1980697,4894153433,TOTAL
2145,Gujarat,2022,1,396191,1959137,3483344352,TOTAL
2146,Gujarat,2022,1,395010,1896179,5103638173,TOTAL
2147,Gujarat,2022,1,385535,1630473,3867046790,TOTAL
2148,Gujarat,2022,1,382350,1572296,3569714791,TOTAL
2149,Gujarat,2022,1,385001,1532483,3286287009,TOTAL
2150,Gujarat,2022,2,380001,52753664,84432798059,TOTAL
2151,Gujarat,2022,2,395003,10672645,18758395288,TOTAL
2152,Gujarat,2022,2,390001,3369020,5305843470,TOTAL
2153,Gujarat,2022,2,394210,2777449,4898335957,TOTAL
2154,Gujarat,2022,2,396191,2335854,3880649447,TOTAL
2155,Gujarat,2022,2,395006,2324015,5379127575,TOTAL
2156,Gujarat,2022,2,395010,2256180,5670502738,TOTAL
2157,Gujarat,2022,2,385535,2022153,4444364110,TOTAL
2158,Gujarat,2022,2,385001,1838275,3754171188,TOTAL
2159,Gujarat,2022,2,382350,1836488,4063455500,TOTAL
2160,Gujarat,2022,3,380001,69641063,1.02801E+11,TOTAL
2161,Gujarat,2022,3,395003,17475931,27657120520,TOTAL
2162,Gujarat,2022,3,390001,9500153,13357107456,TOTAL
2163,Gujarat,2022,3,396191,3727566,5404237252,TOTAL
2164,Gujarat,2022,3,394210,3018669,5000124612,TOTAL
2165,Gujarat,2022,3,360001,2911413,5022471537,TOTAL
2166,Gujarat,2022,3,392001,2835979,3884366870,TOTAL
2167,Gujarat,2022,3,395006,2503127,5423716764,TOTAL
2168,Gujarat,2022,3,395010,2433767,5701142500,TOTAL
2169,Gujarat,2022,3,385535,2366098,4957155043,TOTAL
2170,Gujarat,2022,4,380001,82141571,1.24502E+11,TOTAL
2171,Gujarat,2022,4,395003,20372857,32306602077,TOTAL
2172,Gujarat,2022,4,390001,6233032,9405707963,TOTAL
2173,Gujarat,2022,4,392001,6146132,8699061457,TOTAL
2174,Gujarat,2022,4,396191,4488548,6401533326,TOTAL
2175,Gujarat,2022,4,360001,3551353,6259053744,TOTAL
2176,Gujarat,2022,4,394210,3449932,5509684303,TOTAL
2177,Gujarat,2022,4,395010,2565136,5999191728,TOTAL
2178,Gujarat,2022,4,385001,2508889,5036063890,TOTAL
2179,Gujarat,2022,4,385535,2475780,5333291153,TOTAL
2180,Haryana,2018,1,122006,328965,497159951.4,TOTAL
2181,Haryana,2018,1,122001,181309,316977079.6,TOTAL
2182,Haryana,2018,1,122051,125513,177386117.5,TOTAL
2183,Haryana,2018,1,121004,100740,138495399.9,TOTAL
2184,Haryana,2018,1,122002,99921,205984533.5,TOTAL
2185,Haryana,2018,1,121008,97586,150995889,TOTAL
2186,Haryana,2018,1,121003,96271,125957155,TOTAL
2187,Haryana,2018,1,122004,89526,113585852.9,TOTAL
2188,Haryana,2018,1,122016,85989,135881032.7,TOTAL
2189,Haryana,2018,1,121001,68083,117861713.2,TOTAL
2190,Haryana,2018,2,122006,371438,691480831.8,TOTAL
2191,Haryana,2018,2,122001,262684,514731354.2,TOTAL
2192,Haryana,2018,2,122051,160606,266390779.9,TOTAL
2193,Haryana,2018,2,122002,153438,339532002.3,TOTAL
2194,Haryana,2018,2,121004,136727,220212475.8,TOTAL
2195,Haryana,2018,2,121008,122917,224837881.8,TOTAL
2196,Haryana,2018,2,121003,122508,201500615.6,TOTAL
2197,Haryana,2018,2,122004,119955,185267179.2,TOTAL
2198,Haryana,2018,2,122016,117838,214560096.6,TOTAL
2199,Haryana,2018,2,124001,99005,226416189.3,TOTAL
2200,Haryana,2018,3,122006,517657,857203811.1,TOTAL
2201,Haryana,2018,3,122001,411984,749061449,TOTAL
2202,Haryana,2018,3,122002,261912,483746044.6,TOTAL
2203,Haryana,2018,3,122051,220903,379695985.8,TOTAL
2204,Haryana,2018,3,121004,190648,317188533.4,TOTAL
2205,Haryana,2018,3,121003,185305,292496276.9,TOTAL
2206,Haryana,2018,3,122016,178090,298978870,TOTAL
2207,Haryana,2018,3,121008,167114,274820322.7,TOTAL
2208,Haryana,2018,3,121001,166380,269844404.8,TOTAL
2209,Haryana,2018,3,122004,161872,259589993.3,TOTAL
2210,Haryana,2018,4,122001,694431,1148743178,TOTAL
2211,Haryana,2018,4,122006,668486,1394479164,TOTAL
2212,Haryana,2018,4,121001,455463,480043693.8,TOTAL
2213,Haryana,2018,4,122002,452206,711326593.9,TOTAL
2214,Haryana,2018,4,121004,399918,549162202.9,TOTAL
2215,Haryana,2018,4,121003,386737,492239353,TOTAL
2216,Haryana,2018,4,122051,352201,584037252,TOTAL
2217,Haryana,2018,4,122016,312023,445338384.8,TOTAL
2218,Haryana,2018,4,121005,269715,294522346.9,TOTAL
2219,Haryana,2018,4,122004,267571,407569713.4,TOTAL
2220,Haryana,2019,1,122001,1279353,1610690539,TOTAL
2221,Haryana,2019,1,122006,880058,1428264666,TOTAL
2222,Haryana,2019,1,122051,817073,794561733.7,TOTAL
2223,Haryana,2019,1,122002,789141,1002099488,TOTAL
2224,Haryana,2019,1,121003,769266,741073594,TOTAL
2225,Haryana,2019,1,122016,744648,703042567.6,TOTAL
2226,Haryana,2019,1,121004,720302,831357876.6,TOTAL
2227,Haryana,2019,1,121001,708251,704068641,TOTAL
2228,Haryana,2019,1,122004,662645,612469489.3,TOTAL
2229,Haryana,2019,1,121005,553358,468262845.4,TOTAL
2230,Haryana,2019,2,122001,1302753,1838034559,TOTAL
2231,Haryana,2019,2,122006,940668,1554503851,TOTAL
2232,Haryana,2019,2,122002,911727,1139371159,TOTAL
2233,Haryana,2019,2,124001,877416,2246456122,TOTAL
2234,Haryana,2019,2,121004,698826,976470113.4,TOTAL
2235,Haryana,2019,2,121003,677850,828275878.5,TOTAL
2236,Haryana,2019,2,132103,670081,1712719370,TOTAL
2237,Haryana,2019,2,121001,667041,825738565.2,TOTAL
2238,Haryana,2019,2,122016,640667,724809910.8,TOTAL
2239,Haryana,2019,2,122051,564646,787573380.5,TOTAL
2240,Haryana,2019,3,122001,1877930,2432566276,TOTAL
2241,Haryana,2019,3,122002,1399250,1573185483,TOTAL
2242,Haryana,2019,3,122006,1207075,1953673221,TOTAL
2243,Haryana,2019,3,121004,977444,1275466113,TOTAL
2244,Haryana,2019,3,121003,938636,1113320557,TOTAL
2245,Haryana,2019,3,122016,885166,904423422.2,TOTAL
2246,Haryana,2019,3,124001,865290,2531866859,TOTAL
2247,Haryana,2019,3,122003,863587,944248709.6,TOTAL
2248,Haryana,2019,3,121001,847780,1067565491,TOTAL
2249,Haryana,2019,3,122051,692403,925742530.7,TOTAL
2250,Haryana,2019,4,122001,2314018,3045015312,TOTAL
2251,Haryana,2019,4,122002,1769062,1943714722,TOTAL
2252,Haryana,2019,4,122006,1424982,2468846799,TOTAL
2253,Haryana,2019,4,121004,1156537,1751147694,TOTAL
2254,Haryana,2019,4,122016,1146861,1144189943,TOTAL
2255,Haryana,2019,4,122003,1128922,1182540897,TOTAL
2256,Haryana,2019,4,121003,1104524,1472893260,TOTAL
2257,Haryana,2019,4,124001,1065817,3256517916,TOTAL
2258,Haryana,2019,4,121001,945366,1410963052,TOTAL
2259,Haryana,2019,4,122051,916246,1174287256,TOTAL
2260,Haryana,2020,1,122001,2518796,3354781268,TOTAL
2261,Haryana,2020,1,122002,1915654,2090009620,TOTAL
2262,Haryana,2020,1,122006,1598872,2914095033,TOTAL
2263,Haryana,2020,1,124001,1380556,4143138710,TOTAL
2264,Haryana,2020,1,121004,1349793,2101900964,TOTAL
2265,Haryana,2020,1,122016,1268953,1255223100,TOTAL
2266,Haryana,2020,1,121003,1226004,1698759222,TOTAL
2267,Haryana,2020,1,122003,1219398,1314632823,TOTAL
2268,Haryana,2020,1,131001,1108960,3223842731,TOTAL
2269,Haryana,2020,1,132103,1090760,3197522434,TOTAL
2270,Haryana,2020,2,122001,1787578,2362256339,TOTAL
2271,Haryana,2020,2,124001,1535139,4695159344,TOTAL
2272,Haryana,2020,2,121004,1431346,2078331204,TOTAL
2273,Haryana,2020,2,122006,1319926,2300931577,TOTAL
2274,Haryana,2020,2,121003,1307232,1587793506,TOTAL
2275,Haryana,2020,2,132103,1224161,3645484787,TOTAL
2276,Haryana,2020,2,121102,1063421,1815882008,TOTAL
2277,Haryana,2020,2,122002,1052364,1060760818,TOTAL
2278,Haryana,2020,2,131001,1038150,2903593989,TOTAL
2279,Haryana,2020,2,121001,910818,1395961307,TOTAL
2280,Haryana,2020,3,122001,2750040,3736046140,TOTAL
2281,Haryana,2020,3,121004,2053928,3228620246,TOTAL
2282,Haryana,2020,3,122006,1981736,3394885970,TOTAL
2283,Haryana,2020,3,121003,1700050,2309907148,TOTAL
2284,Haryana,2020,3,122051,1555592,1695575689,TOTAL
2285,Haryana,2020,3,122002,1489017,1612712259,TOTAL
2286,Haryana,2020,3,131001,1480219,3915627782,TOTAL
2287,Haryana,2020,3,121102,1415060,2449818178,TOTAL
2288,Haryana,2020,3,121001,1384943,2303315108,TOTAL
2289,Haryana,2020,3,121002,1337518,2400460565,TOTAL
2290,Haryana,2020,4,122001,4178803,5577129264,TOTAL
2291,Haryana,2020,4,122006,2942150,4657968623,TOTAL
2292,Haryana,2020,4,121004,2927164,4900191242,TOTAL
2293,Haryana,2020,4,122002,2505152,2626648950,TOTAL
2294,Haryana,2020,4,121003,2423115,3461817064,TOTAL
2295,Haryana,2020,4,122051,2218449,2493078126,TOTAL
2296,Haryana,2020,4,121001,1991396,3435441720,TOTAL
2297,Haryana,2020,4,121102,1973371,3709174657,TOTAL
2298,Haryana,2020,4,122004,1817807,2080395784,TOTAL
2299,Haryana,2020,4,121002,1658861,2966290679,TOTAL
2300,Haryana,2021,1,122001,4506450,5997258111,TOTAL
2301,Haryana,2021,1,122006,4132251,6151670724,TOTAL
2302,Haryana,2021,1,121004,3059147,5144005309,TOTAL
2303,Haryana,2021,1,122002,2906323,3010145444,TOTAL
2304,Haryana,2021,1,121003,2477817,3588296955,TOTAL
2305,Haryana,2021,1,131001,2348900,5452061578,TOTAL
2306,Haryana,2021,1,122051,2288699,2478450894,TOTAL
2307,Haryana,2021,1,121002,2134162,3877830476,TOTAL
2308,Haryana,2021,1,122004,2040904,2329110399,TOTAL
2309,Haryana,2021,1,121001,2038073,3551904220,TOTAL
2310,Haryana,2021,2,122006,4878161,7207055203,TOTAL
2311,Haryana,2021,2,122001,4510890,5990609149,TOTAL
2312,Haryana,2021,2,121004,3536549,5951646115,TOTAL
2313,Haryana,2021,2,131001,3226708,7142977788,TOTAL
2314,Haryana,2021,2,132103,2964087,6591490589,TOTAL
2315,Haryana,2021,2,121003,2729292,3870478647,TOTAL
2316,Haryana,2021,2,121002,2541633,4653748859,TOTAL
2317,Haryana,2021,2,122002,2505416,2621052084,TOTAL
2318,Haryana,2021,2,121102,2504049,4742370912,TOTAL
2319,Haryana,2021,2,122051,2397445,2354510242,TOTAL
2320,Haryana,2021,3,122006,7079111,10108307757,TOTAL
2321,Haryana,2021,3,122001,6524981,8208514096,TOTAL
2322,Haryana,2021,3,121004,4619156,7214596984,TOTAL
2323,Haryana,2021,3,122002,4074015,4174634956,TOTAL
2324,Haryana,2021,3,131001,3824548,7592853760,TOTAL
2325,Haryana,2021,3,132103,3807660,7722135885,TOTAL
2326,Haryana,2021,3,121002,3597233,6542235321,TOTAL
2327,Haryana,2021,3,121003,3532991,4834797647,TOTAL
2328,Haryana,2021,3,122051,3316258,3173407234,TOTAL
2329,Haryana,2021,3,122004,3271428,3239557328,TOTAL
2330,Haryana,2021,4,122006,8243097,12446013625,TOTAL
2331,Haryana,2021,4,122001,7654460,10006718312,TOTAL
2332,Haryana,2021,4,121004,5636431,9216385932,TOTAL
2333,Haryana,2021,4,122002,5095560,5436208624,TOTAL
2334,Haryana,2021,4,132103,4535161,9837178139,TOTAL
2335,Haryana,2021,4,131001,4476485,9400470033,TOTAL
2336,Haryana,2021,4,121002,4231254,8127531272,TOTAL
2337,Haryana,2021,4,121003,4230317,6034510671,TOTAL
2338,Haryana,2021,4,121102,3930826,7117844489,TOTAL
2339,Haryana,2021,4,122004,3857198,3979661448,TOTAL
2340,Haryana,2022,1,122006,9497946,14052592432,TOTAL
2341,Haryana,2022,1,122001,8481038,11065424795,TOTAL
2342,Haryana,2022,1,121004,6413395,10327200068,TOTAL
2343,Haryana,2022,1,132103,5895774,11868051901,TOTAL
2344,Haryana,2022,1,122002,5481562,5941559633,TOTAL
2345,Haryana,2022,1,131001,4815373,9722356550,TOTAL
2346,Haryana,2022,1,121002,4722543,9322378335,TOTAL
2347,Haryana,2022,1,121003,4703756,6681893708,TOTAL
2348,Haryana,2022,1,122004,4470641,4593483268,TOTAL
2349,Haryana,2022,1,121102,4397860,7851533170,TOTAL
2350,Haryana,2022,2,122006,11491350,16033485784,TOTAL
2351,Haryana,2022,2,122001,10746148,13340124680,TOTAL
2352,Haryana,2022,2,121004,7541491,11635177822,TOTAL
2353,Haryana,2022,2,122002,7526684,7647480689,TOTAL
2354,Haryana,2022,2,132103,6745204,12816736357,TOTAL
2355,Haryana,2022,2,131001,6009247,11460764748,TOTAL
2356,Haryana,2022,2,121002,5591996,10542237340,TOTAL
2357,Haryana,2022,2,121003,5492258,7581776678,TOTAL
2358,Haryana,2022,2,122004,5362365,5206030458,TOTAL
2359,Haryana,2022,2,124001,5115219,10455337929,TOTAL
2360,Haryana,2022,3,122006,14938659,21582716226,TOTAL
2361,Haryana,2022,3,122001,11374422,13541621760,TOTAL
2362,Haryana,2022,3,132103,9376357,16261252852,TOTAL
2363,Haryana,2022,3,131001,9041722,15566507437,TOTAL
2364,Haryana,2022,3,122002,8007122,8028492850,TOTAL
2365,Haryana,2022,3,121004,7911550,11525725718,TOTAL
2366,Haryana,2022,3,125001,7377226,12776861548,TOTAL
2367,Haryana,2022,3,121102,6254963,10107177217,TOTAL
2368,Haryana,2022,3,124001,6112872,11221511163,TOTAL
2369,Haryana,2022,3,121002,5709734,9104449464,TOTAL
2370,Haryana,2022,4,122006,15996511,23272769045,TOTAL
2371,Haryana,2022,4,122001,12025123,14478193029,TOTAL
2372,Haryana,2022,4,124001,11388444,20420082343,TOTAL
2373,Haryana,2022,4,131001,10902442,19735294352,TOTAL
2374,Haryana,2022,4,125001,9588910,17247896359,TOTAL
2375,Haryana,2022,4,122002,8447312,8583794406,TOTAL
2376,Haryana,2022,4,132001,8437665,15318137190,TOTAL
2377,Haryana,2022,4,121004,8395551,12517719769,TOTAL
2378,Haryana,2022,4,121102,8058491,13028821224,TOTAL
2379,Haryana,2022,4,132103,7470318,14211929063,TOTAL
2380,Himachal Pradesh,2018,1,173205,50457,58954553.08,TOTAL
2381,Himachal Pradesh,2018,1,176323,28116,47548740.81,TOTAL
2382,Himachal Pradesh,2018,1,174101,23993,26853915.09,TOTAL
2383,Himachal Pradesh,2018,1,174303,19122,27437635.57,TOTAL
2384,Himachal Pradesh,2018,1,173025,16138,22465216.71,TOTAL
2385,Himachal Pradesh,2018,1,176001,11862,21124669.11,TOTAL
2386,Himachal Pradesh,2018,1,171001,10889,19849917.42,TOTAL
2387,Himachal Pradesh,2018,1,173212,8316,12272135.15,TOTAL
2388,Himachal Pradesh,2018,1,175001,7751,7518183.035,TOTAL
2389,Himachal Pradesh,2018,1,177005,7409,6748703.758,TOTAL
2390,Himachal Pradesh,2018,2,173205,67411,96135650.12,TOTAL
2391,Himachal Pradesh,2018,2,176323,34505,79112116.74,TOTAL
2392,Himachal Pradesh,2018,2,174101,31810,48473807.86,TOTAL
2393,Himachal Pradesh,2018,2,174303,23860,40297176.59,TOTAL
2394,Himachal Pradesh,2018,2,173025,23551,42091803.86,TOTAL
2395,Himachal Pradesh,2018,2,176001,16699,30651610.96,TOTAL
2396,Himachal Pradesh,2018,2,171001,15002,34514288.86,TOTAL
2397,Himachal Pradesh,2018,2,175131,14062,42991424.96,TOTAL
2398,Himachal Pradesh,2018,2,173212,12971,25578875.81,TOTAL
2399,Himachal Pradesh,2018,2,173030,9832,12429115.73,TOTAL
2400,Himachal Pradesh,2018,3,173205,95087,136461395.9,TOTAL
2401,Himachal Pradesh,2018,3,174101,41377,69275414.61,TOTAL
2402,Himachal Pradesh,2018,3,174303,37218,79325253.97,TOTAL
2403,Himachal Pradesh,2018,3,173025,35054,64196379.9,TOTAL
2404,Himachal Pradesh,2018,3,176001,20730,42704498.15,TOTAL
2405,Himachal Pradesh,2018,3,173030,19975,22858486.98,TOTAL
2406,Himachal Pradesh,2018,3,171001,19667,46565083.69,TOTAL
2407,Himachal Pradesh,2018,3,173212,16604,36836443.97,TOTAL
2408,Himachal Pradesh,2018,3,176323,16524,120793175.8,TOTAL
2409,Himachal Pradesh,2018,3,177005,15321,14487357.03,TOTAL
2410,Himachal Pradesh,2018,4,173205,149125,214537044.3,TOTAL
2411,Himachal Pradesh,2018,4,174101,67908,115571336.8,TOTAL
2412,Himachal Pradesh,2018,4,173025,56005,97708257.59,TOTAL
2413,Himachal Pradesh,2018,4,174303,49540,115217697,TOTAL
2414,Himachal Pradesh,2018,4,171001,28323,78358285.28,TOTAL
2415,Himachal Pradesh,2018,4,176001,27736,59387915.53,TOTAL
2416,Himachal Pradesh,2018,4,173212,26700,55364271.55,TOTAL
2417,Himachal Pradesh,2018,4,176323,23029,50390957.66,TOTAL
2418,Himachal Pradesh,2018,4,173030,21100,31877026.64,TOTAL
2419,Himachal Pradesh,2018,4,173220,17616,24938842.95,TOTAL
2420,Himachal Pradesh,2019,1,173205,303803,286463248.3,TOTAL
2421,Himachal Pradesh,2019,1,171001,195883,374976855.7,TOTAL
2422,Himachal Pradesh,2019,1,174101,123799,147545137.2,TOTAL
2423,Himachal Pradesh,2019,1,173025,74611,111629796.3,TOTAL
2424,Himachal Pradesh,2019,1,176323,55205,69978229.84,TOTAL
2425,Himachal Pradesh,2019,1,174303,53301,96603744.89,TOTAL
2426,Himachal Pradesh,2019,1,175001,45323,81633187.2,TOTAL
2427,Himachal Pradesh,2019,1,173030,43744,43888475.67,TOTAL
2428,Himachal Pradesh,2019,1,173212,39751,68576012.77,TOTAL
2429,Himachal Pradesh,2019,1,176001,38942,73996894.17,TOTAL
2430,Himachal Pradesh,2019,2,171001,601958,1240952784,TOTAL
2431,Himachal Pradesh,2019,2,173205,201216,269484882.1,TOTAL
2432,Himachal Pradesh,2019,2,175001,109216,209713438.9,TOTAL
2433,Himachal Pradesh,2019,2,174101,88463,153751367.5,TOTAL
2434,Himachal Pradesh,2019,2,173212,52208,102404739.4,TOTAL
2435,Himachal Pradesh,2019,2,177001,46283,99159035.61,TOTAL
2436,Himachal Pradesh,2019,2,173025,45328,87288933.03,TOTAL
2437,Himachal Pradesh,2019,2,175131,45240,139927670.8,TOTAL
2438,Himachal Pradesh,2019,2,176001,44908,90993766.85,TOTAL
2439,Himachal Pradesh,2019,2,173030,25921,37447525.69,TOTAL
2440,Himachal Pradesh,2019,3,171001,418230,1383190524,TOTAL
2441,Himachal Pradesh,2019,3,173205,221062,314555850.9,TOTAL
2442,Himachal Pradesh,2019,3,174101,103786,175764252.3,TOTAL
2443,Himachal Pradesh,2019,3,175001,84465,242309410.4,TOTAL
2444,Himachal Pradesh,2019,3,173212,58925,124466121.3,TOTAL
2445,Himachal Pradesh,2019,3,173025,57215,105359647,TOTAL
2446,Himachal Pradesh,2019,3,177005,46521,27138701.08,TOTAL
2447,Himachal Pradesh,2019,3,177001,42631,106954993.7,TOTAL
2448,Himachal Pradesh,2019,3,176001,41789,104622488.2,TOTAL
2449,Himachal Pradesh,2019,3,175131,39283,87769328.82,TOTAL
2450,Himachal Pradesh,2019,4,171001,512584,1677312306,TOTAL
2451,Himachal Pradesh,2019,4,173205,268652,392453030,TOTAL
2452,Himachal Pradesh,2019,4,174101,127476,222089581.4,TOTAL
2453,Himachal Pradesh,2019,4,175001,102183,288303594.2,TOTAL
2454,Himachal Pradesh,2019,4,171003,80497,216875085.8,TOTAL
2455,Himachal Pradesh,2019,4,173212,75663,157060348.7,TOTAL
2456,Himachal Pradesh,2019,4,177001,73796,176918779.3,TOTAL
2457,Himachal Pradesh,2019,4,173025,69647,129758382.1,TOTAL
2458,Himachal Pradesh,2019,4,175131,65988,155432398.9,TOTAL
2459,Himachal Pradesh,2019,4,177005,57146,27836817.12,TOTAL
2460,Himachal Pradesh,2020,1,171003,720359,2061228894,TOTAL
2461,Himachal Pradesh,2020,1,173205,314715,426369564.7,TOTAL
2462,Himachal Pradesh,2020,1,174101,151372,242482216.5,TOTAL
2463,Himachal Pradesh,2020,1,173212,105295,214499346.1,TOTAL
2464,Himachal Pradesh,2020,1,173025,85924,150632781.7,TOTAL
2465,Himachal Pradesh,2020,1,175131,81806,173865536.3,TOTAL
2466,Himachal Pradesh,2020,1,175001,73343,156927017.8,TOTAL
2467,Himachal Pradesh,2020,1,177005,63522,34859055.9,TOTAL
2468,Himachal Pradesh,2020,1,171001,61878,118195354.4,TOTAL
2469,Himachal Pradesh,2020,1,176061,39474,72280166.45,TOTAL
2470,Himachal Pradesh,2020,2,171003,638897,1987213686,TOTAL
2471,Himachal Pradesh,2020,2,173205,315778,393646876.8,TOTAL
2472,Himachal Pradesh,2020,2,174101,164472,259896888.9,TOTAL
2473,Himachal Pradesh,2020,2,173025,97284,159845071.5,TOTAL
2474,Himachal Pradesh,2020,2,175001,77632,187873703.8,TOTAL
2475,Himachal Pradesh,2020,2,173212,64066,120188869.5,TOTAL
2476,Himachal Pradesh,2020,2,176061,46869,82671386.83,TOTAL
2477,Himachal Pradesh,2020,2,171001,45028,87826384.32,TOTAL
2478,Himachal Pradesh,2020,2,173001,43276,67655062.68,TOTAL
2479,Himachal Pradesh,2020,2,172001,43264,87374983.33,TOTAL
2480,Himachal Pradesh,2020,3,171003,700705,2103715013,TOTAL
2481,Himachal Pradesh,2020,3,173205,415229,558025818.3,TOTAL
2482,Himachal Pradesh,2020,3,174101,209045,388452345.7,TOTAL
2483,Himachal Pradesh,2020,3,173025,120582,230949261,TOTAL
2484,Himachal Pradesh,2020,3,173212,81253,172611226.3,TOTAL
2485,Himachal Pradesh,2020,3,177220,68486,179065664.2,TOTAL
2486,Himachal Pradesh,2020,3,171001,68284,143680524.1,TOTAL
2487,Himachal Pradesh,2020,3,177001,67009,145135056.5,TOTAL
2488,Himachal Pradesh,2020,3,175001,65357,144211038.3,TOTAL
2489,Himachal Pradesh,2020,3,176061,57183,101668754.7,TOTAL
2490,Himachal Pradesh,2020,4,171003,696682,1926017209,TOTAL
2491,Himachal Pradesh,2020,4,173205,604124,815257737.7,TOTAL
2492,Himachal Pradesh,2020,4,174101,281400,521636955,TOTAL
2493,Himachal Pradesh,2020,4,173025,167673,327099653.6,TOTAL
2494,Himachal Pradesh,2020,4,175131,132188,313677442.6,TOTAL
2495,Himachal Pradesh,2020,4,173212,113161,217325208.7,TOTAL
2496,Himachal Pradesh,2020,4,171001,108206,229562737.3,TOTAL
2497,Himachal Pradesh,2020,4,177001,85380,181093354.5,TOTAL
2498,Himachal Pradesh,2020,4,175001,80698,176337122.6,TOTAL
2499,Himachal Pradesh,2020,4,176061,78525,150352983.7,TOTAL
2500,Himachal Pradesh,2021,1,171003,1159901,2164436965,TOTAL
2501,Himachal Pradesh,2021,1,173205,619267,821223440.8,TOTAL
2502,Himachal Pradesh,2021,1,174101,274339,516424443.2,TOTAL
2503,Himachal Pradesh,2021,1,175131,215773,534765149,TOTAL
2504,Himachal Pradesh,2021,1,173025,185062,344461015.7,TOTAL
2505,Himachal Pradesh,2021,1,177220,149733,299025321.9,TOTAL
2506,Himachal Pradesh,2021,1,173212,116376,209461675.1,TOTAL
2507,Himachal Pradesh,2021,1,171001,113805,240217830.6,TOTAL
2508,Himachal Pradesh,2021,1,177001,104364,189739040,TOTAL
2509,Himachal Pradesh,2021,1,175001,95196,187138431.7,TOTAL
2510,Himachal Pradesh,2021,2,171003,1631599,2778990708,TOTAL
2511,Himachal Pradesh,2021,2,173205,736032,910208843.9,TOTAL
