State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
uttarakhand,2021,2,Others,71322,43914757.7
uttarakhand,2021,3,Merchant payments,13673085,9001414756
uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720
uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095
uttarakhand,2021,3,Financial Services,27839,38013969.98
uttarakhand,2021,3,Others,86175,48863242.23
uttarakhand,2021,1,Merchant payments,8393767,5283142247
uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365443
uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484
uttarakhand,2021,1,Financial Services,30208,38400864
uttarakhand,2021,1,Others,56148,36320362.17
uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132
uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.3
uttarakhand,2018,4,Merchant payments,289733,228453045.9
uttarakhand,2018,4,Financial Services,29916,6035161.099
uttarakhand,2018,4,Others,50257,54285064.33
uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8
uttarakhand,2018,2,Peer-to-peer payments,620490,2358941865
uttarakhand,2018,2,Merchant payments,60494,66946005.76
uttarakhand,2018,2,Financial Services,29919,7913276.779
uttarakhand,2018,2,Others,46887,52152138.42
uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030295
uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.8
uttarakhand,2018,3,Merchant payments,112342,84447374.87
uttarakhand,2018,3,Financial Services,22792,4334709.91
uttarakhand,2018,3,Others,39917,42516103.39
uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3
uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346
uttarakhand,2018,1,Merchant payments,35382,39372913.1
uttarakhand,2018,1,Financial Services,27761,5637758.556
uttarakhand,2018,1,Others,53569,42553823.19
uttarakhand,2022,4,Merchant payments,43185705,26026949674
uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041975
uttarakhand,2022,4,Recharge & bill payments,7610775,4128624165
uttarakhand,2022,4,Financial Services,44569,55762460.39
uttarakhand,2022,4,Others,99793,64668557.39
uttarakhand,2022,2,Merchant payments,32087670,19479185362
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160698
uttarakhand,2022,2,Financial Services,32284,37217548.79
uttarakhand,2022,2,Others,106417,58906116.08
uttarakhand,2022,3,Merchant payments,35069444,20528059274
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272373
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710469
uttarakhand,2022,3,Financial Services,38061,44669245.27
uttarakhand,2022,3,Others,92270,57548577.44
uttarakhand,2022,1,Merchant payments,22595602,14585438346
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521439
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987928
uttarakhand,2022,1,Financial Services,39033,49695999.72
uttarakhand,2022,1,Others,106900,62138787.24
uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339547
uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.5
uttarakhand,2019,4,Merchant payments,1542944,701746516.9
uttarakhand,2019,4,Financial Services,11585,3555524.377
uttarakhand,2019,4,Others,50298,30336605.84
uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954671
uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9
uttarakhand,2019,2,Merchant payments,721858,323876953.4
uttarakhand,2019,2,Financial Services,21852,2550386.477
uttarakhand,2019,2,Others,69727,54187888.54
uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076
uttarakhand,2019,3,Recharge & bill payments,2201606,683772297
uttarakhand,2019,3,Merchant payments,1121052,480794827.1
uttarakhand,2019,3,Financial Services,12119,4570326.192
uttarakhand,2019,3,Others,62155,47272543.29
uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464
uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.7
uttarakhand,2019,1,Merchant payments,372290,226281078.8
uttarakhand,2019,1,Financial Services,28784,3951610.305
uttarakhand,2019,1,Others,55528,46303966.01
andhra-pradesh,2020,4,Peer-to-peer payments,152003791,5.66639E+11
andhra-pradesh,2020,4,Merchant payments,86581460,66654048150
andhra-pradesh,2020,4,Recharge & bill payments,46810304,20936337212
andhra-pradesh,2020,4,Financial Services,265470,305168772.5
andhra-pradesh,2020,4,Others,457527,306853355.6
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,2.62732E+11
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006437
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525
andhra-pradesh,2020,2,Financial Services,140941,145274999.2
andhra-pradesh,2020,2,Others,176241,90087654.6
andhra-pradesh,2020,3,Peer-to-peer payments,106791894,4.06462E+11
andhra-pradesh,2020,3,Merchant payments,54055557,40739580214
andhra-pradesh,2020,3,Recharge & bill payments,43500067,19475104675
andhra-pradesh,2020,3,Financial Services,243088,256074924.7
andhra-pradesh,2020,3,Others,312329,151582519.2
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,2.23089E+11
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530778
andhra-pradesh,2020,1,Financial Services,75238,43739133.17
andhra-pradesh,2020,1,Others,292310,188228538.4
andhra-pradesh,2021,4,Peer-to-peer payments,262006450,9.7127E+11
andhra-pradesh,2021,4,Merchant payments,207538904,1.52884E+11
andhra-pradesh,2021,4,Recharge & bill payments,51762842,31232784714
andhra-pradesh,2021,4,Financial Services,243951,332740108.7
andhra-pradesh,2021,4,Others,701856,545223415.7
andhra-pradesh,2021,2,Peer-to-peer payments,189614879,7.37004E+11
andhra-pradesh,2021,2,Merchant payments,112875274,88512429437
andhra-pradesh,2021,2,Recharge & bill payments,49626902,24646800345
andhra-pradesh,2021,2,Financial Services,243237,265483044.4
andhra-pradesh,2021,2,Others,406842,308302224.4
andhra-pradesh,2021,3,Peer-to-peer payments,221280317,8.37841E+11
andhra-pradesh,2021,3,Merchant payments,158290953,1.18164E+11
andhra-pradesh,2021,3,Recharge & bill payments,51702350,27511344958
andhra-pradesh,2021,3,Financial Services,211171,297239697.8
andhra-pradesh,2021,3,Others,547759,403948275.6
andhra-pradesh,2021,1,Peer-to-peer payments,149313738,5.80542E+11
andhra-pradesh,2021,1,Merchant payments,97920281,70813192713
andhra-pradesh,2021,1,Recharge & bill payments,41940689,20546424964
andhra-pradesh,2021,1,Financial Services,225355,270313028.5
andhra-pradesh,2021,1,Others,347907,272546457.6
andhra-pradesh,2018,4,Peer-to-peer payments,17580086,47011639726
andhra-pradesh,2018,4,Recharge & bill payments,9767083,2418164314
andhra-pradesh,2018,4,Merchant payments,2622131,1671585889
andhra-pradesh,2018,4,Financial Services,400837,57178116.4
andhra-pradesh,2018,4,Others,389411,315211361.3
andhra-pradesh,2018,2,Recharge & bill payments,6456387,1598591488
andhra-pradesh,2018,2,Peer-to-peer payments,4745000,20451493099
andhra-pradesh,2018,2,Merchant payments,604847,436785223.9
andhra-pradesh,2018,2,Financial Services,225621,68952114.81
andhra-pradesh,2018,2,Others,322063,328092346.6
andhra-pradesh,2018,3,Peer-to-peer payments,16129591,32738630445
andhra-pradesh,2018,3,Recharge & bill payments,7542005,1949098147
andhra-pradesh,2018,3,Merchant payments,1225416,685277254.5
andhra-pradesh,2018,3,Financial Services,380324,60790077.57
andhra-pradesh,2018,3,Others,348725,284248675.6
andhra-pradesh,2018,1,Recharge & bill payments,5027448,892293975.7
andhra-pradesh,2018,1,Peer-to-peer payments,3049646,10524250283
andhra-pradesh,2018,1,Merchant payments,362672,247297640.2
andhra-pradesh,2018,1,Financial Services,204305,44808449.76
andhra-pradesh,2018,1,Others,395514,287626043
andhra-pradesh,2022,4,Merchant payments,321632104,2.11899E+11
andhra-pradesh,2022,4,Peer-to-peer payments,315734006,1.17025E+12
andhra-pradesh,2022,4,Recharge & bill payments,52098850,41986837706
andhra-pradesh,2022,4,Financial Services,206459,250596592.1
andhra-pradesh,2022,4,Others,345658,339211363
andhra-pradesh,2022,2,Peer-to-peer payments,321362337,1.23141E+12
andhra-pradesh,2022,2,Merchant payments,292530048,2.05434E+11
andhra-pradesh,2022,2,Recharge & bill payments,56606969,42408541939
andhra-pradesh,2022,2,Financial Services,192751,245783011
andhra-pradesh,2022,2,Others,441925,357036084.9
andhra-pradesh,2022,3,Peer-to-peer payments,298804000,1.14016E+12
andhra-pradesh,2022,3,Merchant payments,291033653,2.02911E+11
andhra-pradesh,2022,3,Recharge & bill payments,52467708,41438764826
andhra-pradesh,2022,3,Financial Services,187190,239347241.5
andhra-pradesh,2022,3,Others,362484,323951101.6
andhra-pradesh,2022,1,Peer-to-peer payments,288488560,1.08963E+12
andhra-pradesh,2022,1,Merchant payments,242031836,1.6942E+11
andhra-pradesh,2022,1,Recharge & bill payments,51224170,34473036842
andhra-pradesh,2022,1,Financial Services,231651,324358965.1
andhra-pradesh,2022,1,Others,627694,474382234.3
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,1.78894E+11
andhra-pradesh,2019,4,Merchant payments,25122370,13476303368
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168606
andhra-pradesh,2019,4,Financial Services,105662,26796571.75
andhra-pradesh,2019,4,Others,338672,216496893.2
andhra-pradesh,2019,2,Peer-to-peer payments,32494402,1.03925E+11
andhra-pradesh,2019,2,Recharge & bill payments,14093964,4708345388
andhra-pradesh,2019,2,Merchant payments,9226537,4613405203
andhra-pradesh,2019,2,Financial Services,145310,26626696.77
andhra-pradesh,2019,2,Others,448802,361492238.4
andhra-pradesh,2019,3,Peer-to-peer payments,39023491,1.24339E+11
andhra-pradesh,2019,3,Recharge & bill payments,20147629,6893984677
andhra-pradesh,2019,3,Merchant payments,16581787,7887394038
andhra-pradesh,2019,3,Financial Services,122270,29778183.03
andhra-pradesh,2019,3,Others,413437,298142027.6
andhra-pradesh,2019,1,Peer-to-peer payments,37420988,77524329742
andhra-pradesh,2019,1,Recharge & bill payments,14022264,3480641602
andhra-pradesh,2019,1,Merchant payments,5043682,2423536770
andhra-pradesh,2019,1,Financial Services,416325,47150177.53
andhra-pradesh,2019,1,Others,361263,284937624.5
arunachal-pradesh,2020,4,Peer-to-peer payments,522019,3254744938
arunachal-pradesh,2020,4,Recharge & bill payments,513895,152389181.2
arunachal-pradesh,2020,4,Merchant payments,167387,156682926
arunachal-pradesh,2020,4,Financial Services,1749,2391651.878
arunachal-pradesh,2020,4,Others,4079,4055324.315
arunachal-pradesh,2020,2,Recharge & bill payments,522495,145198528.2
arunachal-pradesh,2020,2,Peer-to-peer payments,247861,1630654426
arunachal-pradesh,2020,2,Merchant payments,35169,46446966.61
arunachal-pradesh,2020,2,Financial Services,1310,2655507.696
arunachal-pradesh,2020,2,Others,1939,1761404.402
arunachal-pradesh,2020,3,Recharge & bill payments,514907,153463816.2
arunachal-pradesh,2020,3,Peer-to-peer payments,370418,2361603431
arunachal-pradesh,2020,3,Merchant payments,72736,88145178.69
arunachal-pradesh,2020,3,Financial Services,1761,4030599.917
arunachal-pradesh,2020,3,Others,3005,2695539.361
arunachal-pradesh,2020,1,Recharge & bill payments,329834,86011654.77
arunachal-pradesh,2020,1,Peer-to-peer payments,203429,1263912288
arunachal-pradesh,2020,1,Merchant payments,31181,28553052.13
arunachal-pradesh,2020,1,Financial Services,470,337812.9482
arunachal-pradesh,2020,1,Others,2261,2943873.067
arunachal-pradesh,2021,4,Peer-to-peer payments,1227616,6022733378
arunachal-pradesh,2021,4,Recharge & bill payments,633248,207784816.3
arunachal-pradesh,2021,4,Merchant payments,521447,704195695
arunachal-pradesh,2021,4,Financial Services,2386,3933557.28
arunachal-pradesh,2021,4,Others,5901,4862905.886
arunachal-pradesh,2021,2,Peer-to-peer payments,762946,4000960152
arunachal-pradesh,2021,2,Recharge & bill payments,556680,165579844.3
arunachal-pradesh,2021,2,Merchant payments,243375,283709438.5
arunachal-pradesh,2021,2,Financial Services,1582,2761076.793
arunachal-pradesh,2021,2,Others,3755,3415105.338
arunachal-pradesh,2021,3,Peer-to-peer payments,986088,5033603845
arunachal-pradesh,2021,3,Recharge & bill payments,600102,187390578.3
arunachal-pradesh,2021,3,Merchant payments,314658,449869060.8
arunachal-pradesh,2021,3,Financial Services,1934,3348547.827
arunachal-pradesh,2021,3,Others,4185,3912143.35
arunachal-pradesh,2021,1,Peer-to-peer payments,566209,3460488559
arunachal-pradesh,2021,1,Recharge & bill payments,450649,142358376.9
arunachal-pradesh,2021,1,Merchant payments,155966,204958020.1
arunachal-pradesh,2021,1,Financial Services,1558,2672460.474
arunachal-pradesh,2021,1,Others,3074,3301662.609
arunachal-pradesh,2018,4,Recharge & bill payments,97751,20662691.88
arunachal-pradesh,2018,4,Peer-to-peer payments,68169,468831493.2
arunachal-pradesh,2018,4,Merchant payments,7726,11998974.1
arunachal-pradesh,2018,4,Financial Services,561,100597.9038
arunachal-pradesh,2018,4,Others,2222,2446271.969
arunachal-pradesh,2018,2,Recharge & bill payments,50700,10468878.54
arunachal-pradesh,2018,2,Peer-to-peer payments,26477,181576281.2
arunachal-pradesh,2018,2,Merchant payments,2378,4718953.44
arunachal-pradesh,2018,2,Financial Services,559,363761.8016
arunachal-pradesh,2018,2,Others,2043,1842317.369
arunachal-pradesh,2018,3,Recharge & bill payments,74122,15997565.91
arunachal-pradesh,2018,3,Peer-to-peer payments,49740,308106303.5
arunachal-pradesh,2018,3,Merchant payments,4738,5505694.568
arunachal-pradesh,2018,3,Financial Services,507,72133.84525
arunachal-pradesh,2018,3,Others,2039,2044708.969
arunachal-pradesh,2018,1,Recharge & bill payments,28729,5184132.515
arunachal-pradesh,2018,1,Peer-to-peer payments,13320,82889682.72
arunachal-pradesh,2018,1,Merchant payments,1042,2420374.191
arunachal-pradesh,2018,1,Financial Services,416,58893.76202
arunachal-pradesh,2018,1,Others,1990,1834252.818
arunachal-pradesh,2022,4,Peer-to-peer payments,2251135,7768088688
arunachal-pradesh,2022,4,Merchant payments,1704968,1669602213
arunachal-pradesh,2022,4,Recharge & bill payments,669151,239412553.6
arunachal-pradesh,2022,4,Financial Services,2617,3785469.399
arunachal-pradesh,2022,4,Others,4838,4020773.895
arunachal-pradesh,2022,2,Peer-to-peer payments,1751568,7627061475
arunachal-pradesh,2022,2,Merchant payments,1108353,1255513517
arunachal-pradesh,2022,2,Recharge & bill payments,688770,241162643.2
arunachal-pradesh,2022,2,Financial Services,2466,4063469.1
arunachal-pradesh,2022,2,Others,5768,3864269.88
arunachal-pradesh,2022,3,Peer-to-peer payments,1967086,7365427284
arunachal-pradesh,2022,3,Merchant payments,1316326,1413247143
arunachal-pradesh,2022,3,Recharge & bill payments,649322,238448083.8
arunachal-pradesh,2022,3,Financial Services,1997,4763324.776
arunachal-pradesh,2022,3,Others,4687,3224948.702
arunachal-pradesh,2022,1,Peer-to-peer payments,1403584,6670641250
arunachal-pradesh,2022,1,Merchant payments,720803,917155358.7
arunachal-pradesh,2022,1,Recharge & bill payments,670576,231933129
arunachal-pradesh,2022,1,Financial Services,3053,3359625.793
arunachal-pradesh,2022,1,Others,6052,5002264.113
arunachal-pradesh,2019,4,Recharge & bill payments,259183,63516906.09
arunachal-pradesh,2019,4,Peer-to-peer payments,177833,1100137448
arunachal-pradesh,2019,4,Merchant payments,19769,23192271.69
arunachal-pradesh,2019,4,Financial Services,314,305379.7988
arunachal-pradesh,2019,4,Others,2376,3421174.012
arunachal-pradesh,2019,2,Recharge & bill payments,131988,30420803.41
arunachal-pradesh,2019,2,Peer-to-peer payments,106527,704237943.4
arunachal-pradesh,2019,2,Merchant payments,16828,13955724.13
arunachal-pradesh,2019,2,Financial Services,267,160660.8821
arunachal-pradesh,2019,2,Others,3046,3880742.524
arunachal-pradesh,2019,3,Recharge & bill payments,216228,50946104.94
arunachal-pradesh,2019,3,Peer-to-peer payments,133484,841037395.2
arunachal-pradesh,2019,3,Merchant payments,16900,17178248.07
arunachal-pradesh,2019,3,Financial Services,864,64089.1135
arunachal-pradesh,2019,3,Others,2758,3419197.418
arunachal-pradesh,2019,1,Recharge & bill payments,121303,26796895
arunachal-pradesh,2019,1,Peer-to-peer payments,93494,568554821.4
arunachal-pradesh,2019,1,Merchant payments,9214,11727218.4
arunachal-pradesh,2019,1,Financial Services,256,140622.8709
arunachal-pradesh,2019,1,Others,2239,2730548.598
haryana,2020,4,Merchant payments,34063692,21382305452
haryana,2020,4,Peer-to-peer payments,33920789,1.28614E+11
haryana,2020,4,Recharge & bill payments,14682896,9675471301
haryana,2020,4,Financial Services,84881,103265693.8
haryana,2020,4,Others,419181,223528573.1
haryana,2020,2,Peer-to-peer payments,17334369,66645492691
haryana,2020,2,Recharge & bill payments,12740328,6547618492
haryana,2020,2,Merchant payments,11527654,7393393678
haryana,2020,2,Financial Services,48759,49209527.29
haryana,2020,2,Others,129940,75550536.68
haryana,2020,3,Peer-to-peer payments,24123449,88796356487
haryana,2020,3,Merchant payments,20845136,12141560867
haryana,2020,3,Recharge & bill payments,12716319,8452802893
haryana,2020,3,Financial Services,66457,80854296.93
